track_name,artist_name,album_name,duration_s,release_date,popularity,explicit,track_id,artist_id,artist_popularity,followers,genres,colab
Borinquen Bella (feat. Zion & Lennox),"Farruko, Pedro Capó, Justin Quiles, Zion & Lennox",Gangalee,224.653,2019-04-26,40,False,3UW4SUehKFC6qmaTZ3OiTp,329e4yvIujISKGKz1BZZbO,84,16554868,"reggaeton, trap latino",True
Payaso,Arcángel,Los Favoritos 2,188.96,2020-10-16,44,True,44r2HY8ZnKa5gJRqnKw7Sq,4SsVbpTthjScTS7U2hmr1X,84,16853491,"reggaeton, trap latino, urbano latino",False
RON COLA,"Rauw Alejandro, Subelo NEO",SATURNO,186.722,2022-11-11,0,True,0BJMkf1sQmY3TwcHapARZI,1mcTU81TzQhprhouKaTkpq,92,28078773,"reggaeton, urbano latino, trap latino, latin",True
Pa' Que Mentir,"The Secret Panda, Ele A El Dominio, Lito Kirino",Pa' Que Mentir,218.709,2017-09-14,62,True,0DzPECq3kQMI8TFcDwqxLy,6qezoPrE1toz7o7R0ew9ou,48,50595,trap latino,True
Tendencia Global,"Blessd, Myke Towers, Ovy On The Drums",Tendencia Global,234.402,2022-03-18,61,True,2iLegn1UOmpNpQAxcQoGJW,1TA5sGRlKUJXBN4ZyJuDIX,83,7105076,"reggaeton, urbano latino",True
OTRA NOCHE (feat. Darell),"Myke Towers, Darell",LA PANTERA NEGRA (DELUXE),224.12,2024-10-17,42,True,5vfTfN1hBir6XKWtqEYRNq,7iK8PXO48WeuP03g8YR51W,89,19741849,"reggaeton, trap latino, urbano latino",True
Dile a El,Rauw Alejandro,Afrodisíaco,209.54,2020-11-13,78,True,13Tbv4nflNxg9kYBIbJnd9,1mcTU81TzQhprhouKaTkpq,92,28078773,"reggaeton, urbano latino, trap latino, latin",False
Hasta el Amanecer (feat. Daddy Yankee) - The Remix,"Nicky Jam, Daddy Yankee",Fénix,188.466,2017-01-20,59,False,4bisT9khxJYFKaoG8pxq5h,1SupJlEpv7RS2tPNRaHViT,83,19762485,"reggaeton, latin",True
TODO O NADA,"Lunay, Anitta",El Niño,208.0,2021-05-21,63,False,59rjsHYxdxeUG6gd43Emzs,47MpMsUfWtgyIIBEFOr4FE,73,9805533,reggaeton,True
Mareas,Serko,Mareas,172.866,2020-01-16,51,False,7smmyEpJwuZn1CZi0K7pLj,2mHURFmt3SwlrBWImZwYoq,55,36839,,False
Copa Vacía,"Shakira, Manuel Turizo",Copa Vacía,173.547,2023-06-29,68,False,2iVgM5C7m1G4CJGbms301G,0EmeFodog0BfCgMzAIvKQp,89,37712541,latin pop,True
Esperando El Dia - Remix,Saigo,Esperando El Dia (Remix),356.763,2023-12-03,0,False,51hYpWyOYP6rspLUOt0M6a,4RAYYG4VK6BOZSrt5VtSB0,43,63509,argentine trap,False
En La High,"Pacho El Antifeka, KEVVO, Brray",En La High,278.653,2020-02-06,23,True,6LvfWcBOSr3rU23kYc4pzO,03Enzet8KLMkjdeQnbqbmn,51,362751,trap latino,True
Todos Salten,"C.R.O, Franky Style",Muriendo Lento,121.86,2021-03-28,0,False,0FkBhdZilEjmDxF68hUuK7,4puAp107dCehraE47QXVQX,74,2412904,"argentine trap, trap",True
Cuando Tú Quieras,J Balvin,Perreo Sabroso Vol. 2,205.12,2021-01-07,0,False,6kdRq3O9iKu3vsqSCWkj80,1vyhD5VmyZ7KMfW5gqLgo5,89,38211105,"reggaeton, latin",False
Mal Agüero,Delaossa,Mal Agüero,221.203,2021-12-09,55,False,1eg8EWKfaRltn806sZvuDa,5Uox3n7m4W2CoM9MmHPJwQ,73,336491,,False
SHIBATTO,Quevedo,BUENAS NOCHES,138.226,2024-11-22,72,False,41VnmHAkCUsCStYdDUibpp,52iwsT98xCoGgiGntTiR7K,84,5845279,,False
Desamparados,"Hoke, Louis Amoeba, Ergo Pro, Ill Pekeño",BBO,197.333,2022-09-15,52,False,51kzHiwV2gqYOakB0HGh8d,2x6kZekpNZMll7Uq3M6ar5,62,91379,,True
Bipolar,"Chris Jedi, Ozuna, Brytiago",Bipolar,219.88,2018-03-07,0,False,4WzsycqZkpkS48H9AAAGux,0qTZZWLzuD59Un5r1speHm,69,2742280,"trap latino, reggaeton, urbano latino",True
Dura - Remix,"Daddy Yankee, NATTI NATASHA, Becky G, Bad Bunny",Dura (Remix),242.16,2018-04-27,66,False,6U2NuJILEOEpW2tVCuqKHb,4VMYDCV2IEDYJArk749S6m,88,36965039,"reggaeton, latin",True
Sangre 2 - Sweet Pain - Live,"Sweet Pain, Urban Roosters, Nerso & Verse",Blon vs Sweet Pain - FMS ESP T4 2020-2021 Jornada 1 (Live),79.419,2020-07-11,16,True,5RW5k0hCHgCxbymB7oFza7,2SRib7O0tWuMCXEMYmCRHc,32,19262,freestyle,True
Me Acostumbré,"De La Ghetto, Arcángel",Los Chulitos,211.253,2020-08-28,31,True,6y48CWvkPuR1krQ4mZiqZc,3EiLUeyEcA6fbRPSHkG5kb,79,7619663,"reggaeton, trap latino, urbano latino",True
RUMBATÓN,Daddy Yankee,LEGENDADDY,248.768,2022-03-25,64,False,3XjN0mvFkQp1FMVM9Ro5hm,4VMYDCV2IEDYJArk749S6m,88,36965039,"reggaeton, latin",False
Está Rico,"Marc Anthony, Will Smith, Bad Bunny",Está Rico,215.151,2018-09-28,62,False,2wRkBumdItthjYP9XknImg,4wLXwxDeWQ8mtUIRPxGiD6,80,10523720,"salsa, salsa romantica, merengue, bachata, latin",True
A Dios Le Pido,Juanes,Un Día Normal,205.373,2002-01-01,76,False,129lYDVKnWtlJc2PZJviuA,0UWZUmn7sybxMCqrw9tGa7,77,5280250,"latin pop, colombian pop, rock en español",False
MÁS ALLÁ,Myke Towers,LA VIDA ES UNA,233.573,2023-03-23,49,True,7qnKyMGK3eccOIIv06l3M9,7iK8PXO48WeuP03g8YR51W,89,19741849,"reggaeton, trap latino, urbano latino",False
Buscando Money,"TWENTY SIX, Tayson Kryss",Buscando Money,150.0,2023-07-21,5,False,357iDuZ0IXAAg3Aj7UszqO,6C2mFGFh8dz1vKp9l5Ce8P,56,33519,"latin house, tech house",True
Quiereme Mientras se Pueda - Remix,"Manuel Turizo, Miky Woodz, Jay Wheeler",Quiereme Mientras se Pueda (Remix),225.416,2020-09-11,50,False,3F7qB0cVZ4msKvy4jbvLRx,0tmwSHipWxN12fsoLcFU3B,84,14961403,"reggaeton, pop urbano, latin, colombian pop",True
Criando Cuervos,Killah Man,Criando Cuervos,192.804,2020-10-09,0,False,2jAzGsuvO7jB3yN1P8ikkf,4P2v08fHwV1eqMrDsBOw0W,42,52959,"spanish-language reggae, reggae",False
Paris Hilton,"Reality, Simarro Prods",NOVA VITA,141.206,2022-10-21,32,False,5JVZt3T2LxQWCWoyz7d1NU,0FvRr7kKHIwQJxpRwf5OCw,54,83873,,True
Costa Brava II,Grind,Costa Brava II,178.16,2022-07-29,0,True,7JFY3LW7Pqhp1g8vgdr5nI,7zRP76y8bnV3OdkaraLHuy,49,85734,drill,False
RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin",RITMO (Bad Boys For Life),221.714,2019-10-12,72,True,6cy3ki60hLwimwIje7tALf,1yxSLGMDHlW21z4YXirZDS,83,8913274,,True
Kamasutra - Remix,"Poeta Callejero, Farruko, Zion & Lennox",Kamasutra (Remix),307.36,2016-02-26,9,False,0dEXV0ZYnMxjdNEJvMc0IV,1m82A2YUjBaQnLAFi9vjJv,40,118738,dembow,True
Corazón de Hielo,"Jon Z, Jory Boy",Proyecto Z,162.352,2022-06-24,24,False,15MJdpBUhlYhtfzDOdg0iQ,5bWUlnPx9OYKsLiUJrhCA1,73,6728055,"trap latino, trap, dembow",True
Un Viaje,"Jotaerre, KAROL G, Alejo, Moffa",Un Viaje,285.746,2022-04-08,52,True,3huLeBRjZPOzkePH7ph91y,1pEqLDmVTqmfwfywlwL7wL,41,12682,urbano latino,True
Besties,"Joyce Santana, Young Miko",A Quien Pueda Interesar,181.153,2022-03-01,38,False,4st9O9fifFu5MH47r0M0el,4zOhMWD0LoBe2nP7s9cHhX,58,175830,"trap latino, urbano latino",True
Reggaeton Drugs,Sech,El Bloke Hills,142.0,2023-09-21,35,True,04YIYmjQ0GeIq7QMsmdor0,77ziqFxp5gaInVrF2lj4ht,81,12078899,"reggaeton, urbano latino",False
Ninfomana (Remix),"Rayo & Toby, Ñengo Flow, Jory Boy, De La Ghetto","Ninfomana (feat. Ñengo Flow, Jory & De La Ghetto) [Remix] - Single",294.018,2015-06-02,30,False,21L8QZdFdceSln16Vv0MJC,2xmhyxkjpGNBeWXVMeVWHb,54,484454,reggaeton,True
Te Fuistes,"Pusho, Ozuna",Te Fuiste,262.32,2016-05-13,55,False,2Cc10ghvGOGKBOFYi7pMhN,2qbEtwBVyobgpNP5KcHE9J,61,744235,"reggaeton, trap latino",True
2020,KEVVO,2020,209.778,2020-01-01,0,True,0olw5nqq5I9MNbVo9Z1S2S,4QrBoWLm2WNlPdbFhmlaUZ,64,589185,reggaeton,False
do it 4 th€ gram,Cruz Cafuné,blu€s,150.582,2024-07-19,49,True,6YGjrujqK1xUsvk0z89nr2,0jeYkqwckGJoHQhhXwgzk3,71,474770,,False
Memoria Rota,"Arcángel, Myke Towers",Memoria Rota,205.45,2019-10-25,49,False,4etV43Qb0OBbMcxiLDVwSo,4SsVbpTthjScTS7U2hmr1X,84,16853491,"reggaeton, trap latino, urbano latino",True
Aventura,"Lunay, Anuel AA, Ozuna",Épico,217.129,2019-10-25,70,False,37zdqI4r1gswIzczSBkRon,47MpMsUfWtgyIIBEFOr4FE,73,9805533,reggaeton,True
sorry es que soy bipolarrr,"ROBI, Young Miko",sorry es que soy bipolarrr,220.553,2024-06-13,56,True,33BselzygJVodjKKHVLpiH,6ISKc7ev3V4EGnEagkXexc,57,51334,urbano latino,True
EL MAKINON,"KAROL G, Mariah Angeliq",KG0516,209.16,2021-03-26,73,False,2FSGUA0gFgGeQdprjtGM2M,790FomKkXshlbRYZFtlgla,89,56248666,"reggaeton, latin, urbano latino",True
Pégate (MTV Unplugged Version)[Radio Edit],Ricky Martin,The Greatest Hits,190.866,2015-10-19,61,False,2pq667SGzWpbQ7yzhOHKRL,7slfeZO9LsJbWgpkIoXBUJ,74,7861135,"latin pop, latin",False
No Fue Así,Miky Woodz,OG CITY,192.173,2023-04-20,30,True,6kgpjOPlVlsxamnRFyjLfF,1pf0MPKfKdvS8J779mS1Ay,71,4463939,"trap latino, dembow, reggaeton, trap",False
Mujeriego,Amenazzy,Amenazzy,189.653,2019-12-13,0,False,3DozdwE3RinLVPzC4Bb5j9,6kq4GHwUcUojGIu0ziSNXf,66,3297876,"trap latino, reggaeton, dembow, urbano latino",False
"Hablame (feat. Juanka, Lyan, Bryant Myers & Anuel Aa)","Dvice, Anuel AA, Lyan, Bryant Myers, Juanka","Hablame (feat. Juanka, Lyan, Bryant Myers & Anuel Aa)",384.613,2016-04-29,47,False,498OUfCdzqL1zG3xzxlprx,6AGdwtcgVgS9ecOpNfZCed,44,164726,"trap latino, trap, urbano latino",True
Sunrise,"Miranda, D3llano",Sunrise,220.235,2023-02-01,0,False,3juZ3Ea4OalCPbgrWN3Nta,0DjGDEVSQsodFbL1bMVPRs,54,117864,,True
La Verdad,SFDK,Inkebrantable,221.293,2023-03-10,34,False,4dtzaEReVX5Fzqwk3BbVbZ,56n1NeXsTOOxjX3Z4lVMTJ,62,727008,,False
Tu Cuerpo Me Arrebata,"Don Omar, Trebol Clan",The Last Don,203.653,2003-01-01,61,False,7iaBCftpUSjnBERFcyQxO9,33ScadVnbm2X8kkUqOkC6Z,86,14489038,"reggaeton, urbano latino",True
Marte,Azel,Marte,134.788,2020-01-12,0,False,2ye6k7sJhbq6l4UnDc1xhM,7jJ3YJxEOavjy2lvcHyPPa,31,4245,,False
La H,Eladio Carrion,SEN2 KBRN VOL. 1,123.276,2021-07-02,52,True,4ju7kar249CQKWu2s5uHFg,5XJDexmWFLWOkjOEjOVX3e,85,8649828,"trap latino, urbano latino, trap",False
La Primera Vez,"C.Royal, j Battle, Ramper",La Primera Vez,213.913,2019-08-23,2,True,3TkAdT5V9t56300kPsgY0B,6ap0lYEyeBqNQYZqG9rbpP,7,436,,True
TODO ROTO,Funzo & Baby Loud,Joven Para Siempre,195.25,2021-04-02,35,False,3mhbYu6nIGl7IfH5L1S1sA,1nwjHzOUQZsNYX8xoWiGVC,57,252744,,False
Zun Da Da,Zion,El Disco De Reggaeton 04,301.68,2007-01-01,0,False,4n6VhJIUcefV05FMqcoWr3,1pgDilWYDWLoOgGjf1iHNu,75,4421348,reggaeton,False
Tu Forma de Amar,"C Marí, BLNCO",Vacaciones en Septiembre,202.935,2023-09-29,30,False,0OBEcQYzcVA8mwsQaeKM1I,7uthE7Fmy5aYOwlu1Yt4Ps,58,30273,,True
Qué Hay Que Hacer?,Angel Y Khriz,Da' Take Over,213.64,2010-01-01,9,False,2JUWtO7ewnAWil6X3Kt878,7npqy7rgdX2D3yfVyWExKo,66,1171832,reggaeton,False
Déjate de cuentos,Brock Ansiolitiko,Déjate de cuentos,258.491,2018-09-14,38,False,3gUE9hxZtrrNytY4YHaQG1,6OvSTrmGE7sLhy0vnmfcpU,47,173369,,False
Tocarte,Plan B,Mas Flow - Los Benjamins,144.88,2006-09-25,46,False,2iFBuWcHhru4M4XG0bMBwO,2jSGzJw0ebJLu7OLVSOcBP,80,5865372,reggaeton,False
Rompa (feat. Kris Floyd),"Club16, Jota Rosa, Sael, Kris Floyd","Club16, Jota Rosa Presents Vol. 2",182.293,2023-04-27,24,True,5Xyc1MK3toy2Mso3CdTmqL,1KNEcTlbyVdLjIGLmQZ7ED,32,1807,,True
Me Has Dejado,"Nicki Nicole, Delaossa",Me Has Dejado,242.285,2021-07-06,46,False,6ojA83SXbJ5BKpJucn3j6R,2UZIAOlrnyZmyzt1nuXr9y,79,8394254,argentine trap,True
Dollah,"Cruz Cafuné, Bla-De, Samuel O'Kane",Dollah,235.321,2017-04-21,26,True,0Y88olXDdpRdb6eFAKhQWt,0jeYkqwckGJoHQhhXwgzk3,71,474770,,True
Carita de Inocente (feat. Myke Towers) - Remix,"Prince Royce, Myke Towers",Carita de Inocente (feat. Myke Towers) [Remix],192.698,2020-06-01,65,False,5kQre7o8ky5DXeEPcyaCR1,3MHaV05u0io8fQbZ2XPtlC,77,8412818,"bachata, latin, bachata pop",True
Por Fin,"Dímelo Flow, Arcángel, Nicky Jam, Jay Wheeler",Always Dream,211.946,2022-06-09,50,True,3bd1snLjdM5iTO9S8s5jtI,3fZk3Gm5dN5v5yfYMQ04Bx,70,573351,"reggaeton, urbano latino",True
Desde Ayer,"Javoo, DukeeMdz",Desde Ayer,192.0,2020-09-25,0,False,7AB1vIkEVbhF6hfS9iR8BU,5PtaAbMoiS2XjJ1gCnhQ8a,30,8077,,True
"Es Hora Remix (feat. Farruko, Alexis & Fido)","Musicologo Y Menes, Farruko, Alexis, Fido","Los De La Nazza the Collection, Vol. 1",250.883,2013-11-18,46,True,5bQOFZDX9yq4AaFNuVkaOf,0xf0KaVp6AMWgesiBh6fee,58,256923,reggaeton,True
SUKI,"Alvaro Diaz, RaiNao",SUKI,214.986,2023-08-11,57,False,3PVuGa5aJe03VwaljEHyDi,5J7rXWjtn5HzUkJ4Jet8Fr,78,1259228,,True
Flores,"Pepe y Vizio, DELLAFUENTE",Flores,159.892,2016-03-10,57,False,69yFugdSGEPVRMXNR1HL4E,4rvJ0Ktz2X2Erea9XUHxfu,61,90226,"flamenco, flamenco urbano, flamenco pop",True
Ropa Interior,Justin Quiles,Realidad,215.305,2019-05-31,48,False,7EfEsa5RhhOOB2zA3a0trC,14zUHaJZo1mnYtn6IBRaRP,78,4877172,reggaeton,False
Dinero,"Hard GZ, Lupita's Friends, Lil GZ",Versus,156.56,2018-11-23,40,True,2auaKRSr0MbHAQNC0RruwO,79N4S7UXdjo2fAh3OHJQuB,63,344227,,True
Confia Remix,"Juhn, Ozuna",Confia Remix,234.68,2018-08-03,0,False,1Pa6vEvBMLyHcgNxU8yk23,2LmcxBak1alK1bf7d1beTr,74,1459570,"trap latino, reggaeton",True
Un Minuto,"Papi Sousa, Rauw Alejandro",Un Minuto,177.397,2021-03-26,49,False,2do7yGKJDjZhN4Zo8WgpQc,0zcP8lCmLxqRRIZJPSq8i7,50,54699,,True
Machucando,Daddy Yankee,Barrio Fino En Directo,178.786,2005-01-01,62,False,3FWAWggrMlMaSuBrf5cgKP,4VMYDCV2IEDYJArk749S6m,88,36965039,"reggaeton, latin",False
QUÉ RICO CH**GAMOS,Rauw Alejandro,SATURNO,246.746,2023-01-24,72,True,41onqkcjQIVFmz0S0b3aHV,1mcTU81TzQhprhouKaTkpq,92,28078773,"reggaeton, urbano latino, trap latino, latin",False
La Cura,Maluma,PAPI JUANCHO,176.663,2020-08-21,44,True,5uAkYtrUSKMY1tC18YCEbp,1r4hJ1h58CWwUQe3MxPuau,87,36709528,"reggaeton, latin, urbano latino",False
CUKI,Rauw Alejandro,PLAYA SATURNO,165.714,2023-07-07,59,True,3tYDYSZU2Wn7zudbFEJeko,1mcTU81TzQhprhouKaTkpq,92,28078773,"reggaeton, urbano latino, trap latino, latin",False
La Pregunta Remix (feat. Tito El Bambino & Daddy Yankee),J Alvarez,La Pregunta Remix (feat. Tito El Bambino & Daddy Yankee),274.026,2012-05-15,39,False,3xGZOoLTPTiXJ74AKf75G8,6XFITTl7cFTdopDY3lUdlY,71,5699971,"reggaeton, urbano latino",False
Muy Personal (feat. J Balvin),"Yandel, J Balvin",#Update,209.853,2017-09-08,47,False,1oNtIPC2XBWpE7A1x9YjQi,0eHQ9o50hj6ZDNBt6Ys1sD,80,8488521,"reggaeton, urbano latino, latin",True
El Patio,"Pepe y Vizio, Delaossa, KIDDO",El Patio,232.645,2022-07-15,70,False,0PtLrH95CQ2lKf6pym5LmA,4rvJ0Ktz2X2Erea9XUHxfu,61,90226,"flamenco, flamenco urbano, flamenco pop",True
Voy Subiendo,"Wisin, Franco ""El Gorilla""",Mr. W,213.513,2024-04-26,32,True,7gglFIXTCdZtCCXTk2AYvA,3E6xrwgnVfYCrCs0ePERDz,77,9528069,"reggaeton, latin",True
Las cosas más claras que jamás tendré,"Lionware, Fyahbwoy",Las cosas más claras que jamás tendré,178.943,2023-01-17,15,False,1fgqF17vB0eyHkYIdT1gvQ,67TDVqPf5B8RQzCg2yZpBk,41,48924,,True
El Bueno & El Malo,"Arcángel, Cosculluela, Ñengo Flow",Los Favoritos 2,298.933,2020-10-16,37,True,1H5lWEFTSW6p5IgZ4ywn7t,4SsVbpTthjScTS7U2hmr1X,84,16853491,"reggaeton, trap latino, urbano latino",True
Loca,"KHEA, Duki, Cazzu, Omar Varela, MYKKA",Loca,246.382,2017-11-22,77,True,0vnrhysrKKRdNYFKLAGzRc,4m6ubhNsdwF4psNf3R8kwR,77,6102641,"argentine trap, trap, trap latino",True
Olvidarte,Ernes H,Olvidarte,157.187,2022-03-06,29,True,6f8N5R9wAoa9WdhMVjEC5s,5XHkcpUgNtwdvIpySFqZke,34,50670,,False
Darkolektion,Nadal015,Darkolektion,240.0,2020-07-23,0,True,16QYqiiaKROeImfeqSsQhw,4XV4e5IqR6DKCJMJWuG7Vi,51,85215,,False
ADIVINO,"Myke Towers, Bad Bunny",ADIVINO,278.644,2024-04-25,76,True,0LZy30mVmxqUpdQmaXKXBd,7iK8PXO48WeuP03g8YR51W,89,19741849,"reggaeton, trap latino, urbano latino",True
cuandooo,Corina Smith,X Miami,116.874,2022-11-11,38,True,2ErQAyeoSz0J68mj2hsRWM,7mXfsy3lF4kU0f2KTNKSr8,58,266740,trap latino,False
Esperando,"Rafa Pabön, Rauw Alejandro",Galería,233.28,2023-04-27,28,True,1deYPGcDTZxbXmIm3xjimd,11YLRSsZA3YVuQQtHXKTlz,68,348653,reggaeton,True
Lágrima de Tierra,Serko,Lágrima de Tierra,207.482,2020-03-23,0,False,6Y1fZ3CbSp4N63OU87lYTI,2mHURFmt3SwlrBWImZwYoq,55,36839,,False
La Magia del cine,"Matasvandals, Mauri, Da Silva, TTM Prod",La Magia del Cine,153.6,2022-04-15,16,False,0HjFfNgNq7p24zZSDtpkWN,77WwIwmDkRo6Frks1A89KM,47,87306,,True
Campo de Tiro,"Shoren, Bianca Mui, Nare",Invierno,182.439,2023-03-16,34,False,7LlvD63o7fYY71RjBVw7Hq,6MRCWn4BaMCrfxzseImRuN,40,22519,,True
NANA DEL HILO ROJO,"SAIKO, Sky Rompiendo",SAKURA,163.893,2024-04-26,53,False,5ycaJ8aPrySYbxyP0SB2Hf,2O8vbr4RYPpk6MRA4fio7u,74,1671218,,True
28,Maluma,The Love & Sex Tape (Deluxe Edition),200.269,2022-08-19,36,False,3CNAh2F7pfyUu7KAEYHtMl,1r4hJ1h58CWwUQe3MxPuau,87,36709528,"reggaeton, latin, urbano latino",False
Posición 4,Jowell & Randy,La Alcaldia Del Perreo,216.428,2016-04-22,34,False,1Qtg3wgWYI5hBr8x8kaSv5,4IMAo2UQchVFyPH24PAjUs,72,4444228,"reggaeton, urbano latino",False
De Antes,Maikel Delacalle,Calle Y Fe,179.638,2018-10-18,30,False,6i60Cz0ZC3Q6JKoWRcCUrw,2t7vyRN71qtQT18frElAnV,63,519209,"trap latino, latin r&b",False
Polaris,"SAIKO, Came Beats",1371 KM,192.122,2022-08-26,53,True,31jtlGwefCdtqNOSpLq82U,2O8vbr4RYPpk6MRA4fio7u,74,1671218,,True
Quítate Eso,Justin Quiles,La Última Promesa,166.829,2021-08-19,40,True,0A6rhK1bckxbfdOm1Omjq2,14zUHaJZo1mnYtn6IBRaRP,78,4877172,reggaeton,False
A Mi Manera (Remix with Ozuna),"Omy de Oro, Ozuna",A Mi Manera (Remix with Ozuna),244.4,2021-08-06,42,True,66bJicrgscNZIBwxBSP1wt,65jIUih0ZeTUJhSTRuYxpi,54,374168,"trap latino, urbano latino",True
21 Inviernos,"Reality, Blakk999",NOVA VITA,182.762,2022-10-21,32,False,5jE7Sg4OtYxjuNTbUinS2Q,0FvRr7kKHIwQJxpRwf5OCw,54,83873,,True
Llamadas Perdidas II,"Sosad.97, Fulston",Llamadas Perdidas II,218.915,2022-06-23,14,True,65ZSFCTeBIUclkZFmWAtrF,7Dhtrm0gyXdmDvvc5zAh4w,51,35269,,True
Aprovecha (feat. Daddy Yankee),"Nova y Jory, Daddy Yankee",Mucha Calidad,222.24,2011-07-12,69,False,09qIdioXLJPGXAM9zsy20v,6ZK8loFAzWKSFe3b7Lrq4V,59,1147667,reggaeton,True
Papi Champú (feat. Alexio La Bestia & Mozart La Para) - Remix,"Farruko, Alexio La Bestia, Mozart La Para",Papi Champú (feat. Alexio La Bestia & Mozart La Para) [Remix],262.505,2016-07-29,27,False,1HKd9uQRkSqYF91ljLyepM,329e4yvIujISKGKz1BZZbO,84,16554868,"reggaeton, trap latino",True
Se Rebeló,"Jay Wheeler, DJ Nelson",Platónico,200.928,2019-11-28,58,False,0FyVRToEEptBmuTH9ULuK1,2cPqdH7XMvwaBJEVjheH8g,79,4649701,reggaeton,True
Si te vienes conmigo,C.Royal,Sangre,187.997,2018-12-13,0,True,7MNPGUM28xKP4dS60V51N2,6ap0lYEyeBqNQYZqG9rbpP,7,436,,False
Ha Vuelto el Papi,JAVI BAMBINI CATTIVI,Ha Vuelto el Papi,165.31,2021-07-09,0,True,7sOk6ZH665CIGkYkAkyrKd,3FV2MXfjYT4tvYWzAQWJMH,44,26048,,False
No Love,"Al Safir, Guelo",No Love,184.0,2019-12-02,0,False,3cp0xXtHvDEmuvWkK0yE19,5NzCASNJVvcPW4uGwMRlPl,61,239434,,True
MOJABI GHOST,"Tainy, Bad Bunny",DATA,232.131,2023-06-29,8,True,4eMKD8MRroxCqugpsxCCNb,0GM7qgcRCORpGnfcN2tCiB,80,2735272,reggaeton,True
Te Perdió,Justin Quiles,Te Perdió,197.333,2023-11-09,39,True,3kJcccOmysUkWWyOQvxKIw,14zUHaJZo1mnYtn6IBRaRP,78,4877172,reggaeton,False
Luna Llena,"Maluma, Ryan Castro",Don Juan,181.84,2023-08-25,44,True,5Dw6eIwoCbOhZF8vw7WChM,1r4hJ1h58CWwUQe3MxPuau,87,36709528,"reggaeton, latin, urbano latino",True
Estas Aqui Dance Hall Version,"DJ Nelson, Daddy Yankee, Nicky Jam, Zion, J Alvarez, Nio Garcia, Casper",Estas Aqui Dance Hall Version,348.895,2018-05-15,25,False,2QR2o5Cwy8AaN7X0o31Rh2,2ydZrTy8U3kOMOzx20s3dg,72,1217610,reggaeton,True
Si Tú No Estás - Remix,"Cosculluela, J Balvin, Ñejo & Dalmata, Farruko",El Niño,227.653,2011-12-13,0,False,3TllzYD3T3VSy1Mg3m7vyG,00me4Ke1LsvMxt5kydlMyU,77,6618780,"reggaeton, trap latino, latin hip hop",True
Fuego y Me Voy,El Osito Wito,El Maquinon,184.1,2022-09-15,14,False,5g0TdrbyU9D0nUA6aUtDZG,3BaNymWUlGvGOXKRJmySoG,36,19401,"rkt, turreo, neoperreo",False
Mi Estilo de Vida II,"Ñejo, Miky Woodz, Myke Towers, Ñengo Flow, Rauw Alejandro, Kenai, Arcángel",Mi Estilo de Vida II,488.512,2020-08-06,65,True,4jpzkaXeIglP7BfyhmtNW9,2OHKEe204spO7G7NcbeO2o,71,4669230,reggaeton,True
Nacimos Pa Morir (feat. Jory Boy),"Anuel AA, Jory Boy",Nacimos Pa Morir (feat. Jory Boy),268.728,2016-11-10,72,False,3tEJZO2wMtvhQH5EKfKbkh,2R21vXR83lH98kGeO99Y66,89,41728732,"reggaeton, trap latino, urbano latino, latin",True
Destino,"Funzo & Baby Loud, Lionware",Destino,212.093,2020-10-06,39,False,07leMGV189amOFSat9q1hI,1nwjHzOUQZsNYX8xoWiGVC,57,252744,,True
Full Vandal,"SWIT EME, Kaissen",Full Vandal,193.0,2023-11-24,35,True,12kdAMmEat4YXiq1ZUcb0X,51UDJfCuXko0jNa0wdN9Cz,47,88615,,True
Otra Vez Te Soñé,"C.R.O, NEGRO DUB",Otra Vez Te Soñé,165.957,2022-05-26,51,False,6X44vrKIdgwBP4I9hFT6US,4puAp107dCehraE47QXVQX,74,2412904,"argentine trap, trap",True
Por Ti Conocí el Amor,Darell,Por Ti Conocí el Amor,189.013,2024-04-12,40,False,5u0YnVs3RdFQU9IIoIs9PL,1TtXnWcUs0FCkaZDPGYHdf,78,4654316,"reggaeton, trap latino, dembow, urbano latino",False
Ella No Es Tuya - Remix,"Rochy RD, Myke Towers, Nicki Nicole",Ella No Es Tuya (Remix),218.106,2021-02-03,68,False,5YYW3yRktprLRr47WK219Y,4riOEaOW5hCeqomFDBk0aP,63,1385706,dembow,True
Mintiendo,Dalex,Unisex,173.906,2021-11-04,27,True,1thG5vMYvQ5fjem3zQhB0V,0KPX4Ucy9dk82uj4GpKesn,77,5055159,reggaeton,False
Tronky (feat. De La Ghetto),"Jowell & Randy, De La Ghetto",La Alcaldia Del Perreo,207.056,2016-04-22,25,False,1FUttLKOwmsXiPJfaqOgzu,4IMAo2UQchVFyPH24PAjUs,72,4444228,"reggaeton, urbano latino",True
Super Jon-Z (Residente Challenge),Jon Z,Super Jon-Z (Residente Challenge),487.011,2017-09-06,68,True,2LzpOIEFP862EHojyakCS6,5bWUlnPx9OYKsLiUJrhCA1,73,6728055,"trap latino, trap, dembow",False
MONACO,Bad Bunny,nadie sabe lo que va a pasar mañana,267.194,2023-10-13,81,True,4MjDJD8cW7iVeWInc2Bdyj,4q3ewBCX7sLwd24euuV69X,100,94364002,"reggaeton, trap latino, urbano latino, latin",False
